n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,precision,recall,f1,roc_auc,pr_auc,best_iteration
300,5,0.1,0.8,0.8,3,0.9426751592356688,1.0,0.9704918032786886,0.9999197361508377,0.9989837624539016,110
300,5,0.1,0.8,1.0,1,0.9548387096774194,1.0,0.976897689768977,0.9998577140855758,0.9981982733969389,120
300,5,0.1,0.8,1.0,3,0.961038961038961,1.0,0.9801324503311258,0.9998796042262564,0.9984856067235319,131
300,5,0.1,1.0,0.8,1,0.961038961038961,1.0,0.9801324503311258,0.9998759558694763,0.9984482550809641,126
300,5,0.1,1.0,0.8,3,0.9548387096774194,1.0,0.976897689768977,0.9998796042262564,0.9984960586517558,139
300,5,0.1,1.0,1.0,1,0.961038961038961,1.0,0.9801324503311258,0.9998321755881151,0.9978917493074468,114
300,5,0.1,1.0,1.0,3,0.9548387096774194,1.0,0.976897689768977,0.9998431206584554,0.9980027702812962,142
300,7,0.03,0.8,0.8,1,0.961038961038961,1.0,0.9801324503311258,0.9999197361508376,0.9989955663280016,299
300,7,0.03,0.8,0.8,3,0.961038961038961,1.0,0.9801324503311258,0.9999270328643979,0.9990856644151068,299
300,7,0.03,0.8,1.0,1,0.961038961038961,1.0,0.9801324503311258,0.9999014943669372,0.998769165889051,277
300,7,0.03,0.8,1.0,3,0.9487179487179487,1.0,0.9736842105263158,0.9999124394372774,0.9988869830309646,288
300,7,0.03,1.0,0.8,1,0.961038961038961,1.0,0.9801324503311258,0.9999124394372775,0.9989033063396646,297
300,7,0.03,1.0,0.8,3,0.9548387096774194,1.0,0.976897689768977,0.9999160877940576,0.998943281386944,298
300,7,0.03,1.0,1.0,1,0.9673202614379085,1.0,0.9833887043189369,0.9998832525830367,0.9985380876082952,295
300,7,0.03,1.0,1.0,3,0.9426751592356688,1.0,0.9704918032786886,0.9998832525830367,0.9985371688380555,277
300,7,0.05,0.8,0.8,1,0.9673202614379085,1.0,0.9833887043189369,0.9999160877940575,0.998950231644702,209
300,7,0.05,0.8,0.8,3,0.961038961038961,1.0,0.9801324503311258,0.9999160877940575,0.9989329430202406,223
300,7,0.05,0.8,1.0,1,0.9673202614379085,1.0,0.9833887043189369,0.9998832525830366,0.9985342552152293,186
300,7,0.05,0.8,1.0,3,0.961038961038961,1.0,0.9801324503311258,0.9998978460101571,0.9986927070846439,190
300,7,0.05,1.0,0.8,1,0.961038961038961,1.0,0.9801324503311258,0.9999124394372774,0.9989114992519654,168
300,7,0.05,1.0,0.8,3,0.9548387096774194,1.0,0.976897689768977,0.9998978460101571,0.9987219891972733,199
300,7,0.05,1.0,1.0,1,0.9673202614379085,1.0,0.9833887043189369,0.9998832525830367,0.9985457083243704,183
300,7,0.05,1.0,1.0,3,0.961038961038961,1.0,0.9801324503311258,0.9998686591559162,0.9983491368508601,222
300,7,0.1,0.8,0.8,1,0.961038961038961,1.0,0.9801324503311258,0.999897846010157,0.9987161952411474,82
300,7,0.1,0.8,0.8,3,0.961038961038961,1.0,0.9801324503311258,0.999930681221178,0.9991295162139255,106
300,7,0.1,0.8,1.0,1,0.961038961038961,1.0,0.9801324503311258,0.999865010799136,0.9983091487829512,77
300,7,0.1,0.8,1.0,3,0.9487179487179487,1.0,0.9736842105263158,0.9999124394372775,0.9988853224498009,77
300,7,0.1,1.0,0.8,1,0.9673202614379085,1.0,0.9833887043189369,0.9999014943669371,0.9987720416415508,104
300,7,0.1,1.0,0.8,3,0.961038961038961,1.0,0.9801324503311258,0.9999014943669371,0.9987591407767471,95
300,7,0.1,1.0,1.0,1,0.9673202614379085,1.0,0.9833887043189369,0.9998869009398167,0.9985834479211089,99
300,7,0.1,1.0,1.0,3,0.961038961038961,1.0,0.9801324503311258,0.9998686591559162,0.998357339463522,104
